Condor_ID	Timestamp	X	Y	Z	Contiguous time?
269	9/11/2007 7:00	645854.5000	3434798.0000	2626	
269	9/11/2007 8:00	645917.6250	3434835.7500	2635	
269	9/11/2007 9:00	645917.6250	3434835.7500	2635	
269	9/11/2007 10:00	645902.4375	3434780.2500	2620	
269	9/11/2007 11:00	645902.4375	3434780.2500	2630	
269	9/11/2007 12:00	645981.5000	3434818.2500	2635	
269	9/11/2007 13:00	646221.1250	3434747.5000	2660	
269	9/11/2007 14:00	645934.0000	3434799.0000	2650	
269	9/11/2007 15:00	645586.8750	3434591.0000	2650	
269	9/11/2007 16:00	645950.1875	3434780.7500	2650	
269	9/11/2007 17:00	645886.5625	3434780.0000	2690	
269	9/11/2007 18:00	645886.5625	3434780.0000	2630	
269	9/11/2007 19:00	645886.3125	3434798.5000	2630	
269	9/11/2007 20:00	645869.6250	3434853.5000	2630	
269	9/11/2007 21:00	645901.9375	3434817.0000	2660	
269	9/12/2007 6:00	645886.0625	3434817.0000	2640	NA
269	9/12/2007 7:00	646029.2500	3434818.7500	2640	
269	9/12/2007 8:00	646028.6875	3434855.7500	2650	
269	9/12/2007 9:00	645856.5000	3434650.2500	2640	
269	9/12/2007 10:00	634351.3125	3444845.0000	3270	
269	9/12/2007 11:00	621117.6875	3480104.0000	2140	
269	9/12/2007 12:00	646627.1875	3458183.2500	1300	
269	9/12/2007 13:00	647457.5000	3436224.5000	2860	
269	9/12/2007 15:00	645902.6875	3434761.7500	2670	NA
269	9/12/2007 16:00	645703.1875	3435387.2500	2950	
269	9/12/2007 17:00	645949.9375	3434799.2500	2632	
269	9/12/2007 18:00	646028.6875	3434855.7500	2640	
269	9/12/2007 19:00	646044.8750	3434837.5000	2633	
269	9/12/2007 20:00	645777.0000	3434649.0000	2621	
269	9/12/2007 21:00	645776.5000	3434686.0000	2625	
269	9/13/2007 6:00	645808.3125	3434686.5000	2626	NA
269	9/13/2007 7:00	646029.5000	3434800.5000	2623	
269	9/13/2007 8:00	645997.3750	3434818.5000	2633	
269	9/13/2007 9:00	646044.1250	3434893.0000	2640	
269	9/13/2007 11:00	634270.6875	3429878.0000	2820	NA
269	9/13/2007 12:00	674239.0000	3414510.2500	1860	
269	9/13/2007 13:00	649316.6875	3439761.2500	2600	
269	9/13/2007 14:00	645902.4375	3434780.2500	2640	
269	9/13/2007 15:00	645902.4375	3434780.2500	2660	
269	9/13/2007 16:00	645917.8750	3434817.2500	2633	
269	9/13/2007 17:00	645933.7500	3434817.5000	2630	
269	9/13/2007 18:00	645933.7500	3434817.5000	2634	
269	9/13/2007 19:00	645776.7500	3434667.5000	2630	
269	9/13/2007 20:00	645791.6250	3434741.7500	2630	
269	9/13/2007 21:00	645775.1875	3434778.5000	2630	
269	9/14/2007 6:00	645775.1875	3434778.5000	2615	NA
269	9/14/2007 7:00	645822.6875	3434797.5000	2630	
269	9/14/2007 8:00	645933.7500	3434817.5000	2630	
269	9/14/2007 9:00	638207.4375	3435582.5000	2580	
269	9/14/2007 11:00	638094.8750	3434453.7500	2600	NA
269	9/14/2007 12:00	645886.5625	3434780.0000	2629	
269	9/14/2007 13:00	645965.5625	3434818.0000	2635	
269	9/14/2007 14:00	645917.8750	3434817.2500	2633	
269	9/14/2007 18:00	645918.1250	3434798.7500	2631	NA
269	9/14/2007 19:00	645917.8750	3434817.2500	2633	
269	9/14/2007 20:00	645792.3750	3434686.2500	2620	
269	9/14/2007 21:00	645792.3750	3434686.2500	2630	
269	9/15/2007 6:00	645776.5000	3434686.0000	2630	NA
269	9/15/2007 8:00	646045.6250	3434782.2500	2630	NA
269	9/15/2007 9:00	645801.6875	3435166.7500	2720	
269	9/15/2007 12:00	645918.3750	3434780.5000	2650	NA
269	9/15/2007 13:00	645902.4375	3434780.2500	2670	
269	9/15/2007 14:00	645902.6875	3434761.7500	2670	
269	9/15/2007 15:00	645918.1250	3434798.7500	2660	
269	9/15/2007 16:00	645918.1250	3434798.7500	2660	
269	9/15/2007 17:00	645918.1250	3434798.7500	2650	
269	9/15/2007 18:00	645902.4375	3434780.2500	2650	
269	9/15/2007 19:00	645934.0000	3434799.0000	2630	
269	9/15/2007 20:00	645902.1875	3434798.7500	2630	
269	9/15/2007 21:00	645885.8125	3434835.2500	2640	
269	9/16/2007 6:00	645901.9375	3434817.0000	2630	NA
269	9/16/2007 15:00	635536.6250	3434199.2500	2430	NA
269	9/16/2007 17:00	639208.8750	3439272.5000	2300	NA
269	9/17/2007 10:00	642666.3125	3434071.0000	2750	NA
269	9/17/2007 15:00	645933.7500	3434817.5000	2640	NA
269	9/17/2007 16:00	645854.0000	3434835.0000	2627	
269	9/17/2007 17:00	645786.3125	3435129.7500	2669	
269	9/17/2007 18:00	645934.0000	3434799.0000	2650	
269	9/17/2007 19:00	645917.8750	3434817.2500	2650	
269	9/17/2007 20:00	645869.8750	3434835.2500	2640	
269	9/17/2007 21:00	645870.1250	3434816.7500	2650	
269	9/18/2007 6:00	645870.1250	3434816.7500	2670	NA
269	9/18/2007 7:00	646045.6250	3434782.2500	2640	
269	9/18/2007 8:00	646029.7500	3434782.0000	2620	
269	9/18/2007 9:00	639374.6250	3437556.2500	2590	
269	9/21/2007 19:00	635600.8125	3435401.0000	2290	NA
269	9/21/2007 20:00	635586.7500	3435253.0000	2220	
269	9/21/2007 21:00	635586.7500	3435253.0000	2220	
269	9/22/2007 9:00	636101.6875	3436035.5000	2321	NA
269	9/22/2007 10:00	644692.5000	3434837.5000	3110	
269	9/23/2007 15:00	648215.5625	3436623.0000	2370	NA
269	9/23/2007 16:00	651768.4375	3437357.0000	1950	
269	9/23/2007 17:00	648813.3750	3435966.2500	2440	
269	9/23/2007 18:00	648813.3750	3435966.2500	2460	
269	9/23/2007 20:00	648638.1250	3435982.2500	2455	NA
269	9/23/2007 21:00	648638.1250	3435982.2500	2455	
269	9/24/2007 7:00	648623.2500	3435908.2500	2466	NA
269	9/24/2007 8:00	648622.5000	3435963.5000	2458	
269	9/24/2007 9:00	648893.3750	3435930.5000	2430	
269	9/24/2007 10:00	651494.8750	3437575.0000	1960	
269	9/24/2007 11:00	643010.5000	3435683.0000	2840	
269	9/25/2007 12:00	634113.1250	3433534.2500	2230	NA
269	9/25/2007 14:00	638824.3750	3435849.2500	2730	NA
269	9/25/2007 15:00	645886.5625	3434780.0000	2650	
269	9/25/2007 16:00	641060.8750	3436340.7500	2480	
269	9/25/2007 17:00	645902.4375	3434780.2500	2630	
269	9/25/2007 18:00	645902.4375	3434780.2500	2660	
269	9/25/2007 19:00	645775.1875	3434778.5000	2610	
269	9/25/2007 20:00	645775.1875	3434778.5000	2610	
269	9/25/2007 21:00	645774.9375	3434797.0000	2630	
269	9/26/2007 6:00	645775.9375	3434723.0000	2620	NA
269	9/26/2007 7:00	645933.7500	3434817.5000	2634	
269	9/26/2007 8:00	645776.2500	3434704.5000	2624	
269	9/26/2007 9:00	645776.5000	3434686.0000	2620	
269	9/26/2007 13:00	644622.5625	3436462.5000	2523	NA
269	9/26/2007 14:00	642411.3125	3437652.0000	2680	
269	9/26/2007 15:00	642956.5000	3437326.7500	2366	
269	9/26/2007 16:00	645854.0000	3434835.0000	2627	
269	9/26/2007 17:00	645854.0000	3434835.0000	2620	
269	9/26/2007 18:00	645854.0000	3434835.0000	2630	
269	9/26/2007 19:00	645933.7500	3434817.5000	2634	
269	9/26/2007 20:00	645837.8125	3434853.2500	2625	
269	9/26/2007 21:00	645838.0625	3434834.7500	2624	
269	9/27/2007 6:00	645869.6250	3434853.5000	2660	NA
269	9/27/2007 7:00	645934.5625	3434762.2500	2660	
269	9/27/2007 9:00	646029.5000	3434800.5000	2640	NA
269	9/27/2007 10:00	645902.4375	3434780.2500	2730	
269	9/27/2007 11:00	645933.7500	3434817.5000	2630	
269	9/27/2007 12:00	645917.8750	3434817.2500	2630	
269	9/27/2007 13:00	645933.7500	3434817.5000	2640	
269	9/27/2007 14:00	645918.3750	3434780.5000	2620	
269	9/27/2007 15:00	645886.0625	3434817.0000	2640	
269	9/27/2007 16:00	645902.4375	3434780.2500	2640	
269	9/27/2007 17:00	645902.6875	3434761.7500	2620	
269	9/27/2007 18:00	645822.1875	3434834.5000	2630	
269	9/27/2007 19:00	645759.3125	3434778.2500	2613	
269	9/27/2007 20:00	645743.3750	3434778.0000	2600	
269	9/27/2007 21:00	645775.1875	3434778.5000	2615	
269	9/28/2007 6:00	645775.1875	3434778.5000	2620	NA
269	9/28/2007 7:00	645917.8750	3434817.2500	2640	
269	9/28/2007 8:00	645933.7500	3434817.5000	2630	
269	9/28/2007 9:00	645904.0000	3434669.2500	2630	
269	9/28/2007 10:00	645904.2500	3434650.7500	2640	
269	9/28/2007 14:00	644013.7500	3437951.0000	2740	NA
269	9/28/2007 15:00	640048.4375	3438322.7500	2350	
269	9/28/2007 16:00	645775.1875	3434778.5000	2610	
269	9/28/2007 17:00	645775.1875	3434778.5000	2610	
269	9/28/2007 18:00	645807.0000	3434778.7500	2620	
269	9/28/2007 19:00	645759.0625	3434796.7500	2610	
269	9/28/2007 20:00	645759.8125	3434741.2500	2617	
269	9/28/2007 21:00	645759.3125	3434778.2500	2613	
269	9/29/2007 6:00	645775.4375	3434760.0000	2670	NA
269	9/29/2007 7:00	645790.8750	3434797.0000	2660	
269	9/29/2007 8:00	645759.3125	3434778.2500	2650	
269	9/29/2007 9:00	645759.5625	3434759.7500	2630	
269	9/29/2007 10:00	645886.3125	3434798.5000	2630	
269	9/30/2007 13:00	645886.5625	3434780.0000	2630	NA
269	9/30/2007 14:00	645886.5625	3434780.0000	2650	
269	9/30/2007 15:00	645886.5625	3434780.0000	2660	
269	9/30/2007 16:00	645886.5625	3434780.0000	2640	
269	9/30/2007 17:00	645886.5625	3434780.0000	2630	
269	9/30/2007 18:00	645776.5000	3434686.0000	2625	
269	9/30/2007 19:00	645792.6250	3434667.7500	2630	
269	9/30/2007 20:00	645776.5000	3434686.0000	2630	
269	9/30/2007 21:00	645776.5000	3434686.0000	2630	
269	10/1/2007 6:00	645776.7500	3434667.5000	2630	NA
269	10/1/2007 7:00	645776.7500	3434667.5000	2670	
269	10/1/2007 8:00	645808.3125	3434686.5000	2660	
269	10/1/2007 9:00	645776.7500	3434667.5000	2630	
269	10/1/2007 10:00	645776.5000	3434686.0000	2630	
269	10/1/2007 11:00	645886.5625	3434780.0000	2630	
269	10/1/2007 12:00	645886.8125	3434761.5000	2620	
269	10/1/2007 13:00	645965.0625	3434855.0000	2641	
269	10/1/2007 14:00	645809.0625	3434631.0000	2620	
269	10/1/2007 15:00	645950.1875	3434780.7500	2629	
269	10/1/2007 16:00	645949.4375	3434836.2500	2638	
269	10/1/2007 17:00	645760.8125	3434667.2500	2623	
269	10/1/2007 18:00	645775.1875	3434778.5000	2610	
269	10/1/2007 19:00	645489.8750	3434700.5000	2580	
269	10/1/2007 20:00	645505.8125	3434700.7500	2580	
269	10/1/2007 21:00	645505.8125	3434700.7500	2590	
269	10/2/2007 7:00	645489.6250	3434719.0000	2580	NA
269	10/2/2007 8:00	645473.7500	3434718.7500	2560	
269	10/2/2007 9:00	645489.8750	3434700.5000	2575	
269	10/2/2007 10:00	645489.6250	3434719.0000	2571	
269	10/2/2007 19:00	635601.7500	3435327.0000	2228	NA
269	10/2/2007 20:00	635602.0000	3435308.5000	2228	
269	10/2/2007 21:00	635617.4375	3435345.7500	2242	
269	10/3/2007 7:00	635491.1250	3435270.2500	2180	NA
269	10/3/2007 8:00	635585.8125	3435326.7500	2215	
269	10/3/2007 14:00	635883.5625	3435681.7500	2300	NA
269	10/3/2007 15:00	639390.9375	3439940.0000	2300	
269	10/3/2007 16:00	647359.7500	3436389.5000	2360	
269	10/3/2007 17:00	645918.3750	3434780.5000	2660	
269	10/3/2007 18:00	645902.4375	3434780.2500	2630	
269	10/3/2007 19:00	645791.3750	3434760.2500	2630	
269	10/3/2007 20:00	645791.3750	3434760.2500	2620	
269	10/3/2007 21:00	645807.2500	3434760.5000	2622	
269	10/4/2007 6:00	645807.5000	3434742.0000	2630	NA
269	10/4/2007 7:00	645791.1250	3434778.7500	2620	
269	10/4/2007 8:00	645807.5000	3434742.0000	2620	
269	10/4/2007 9:00	645775.1875	3434778.5000	2610	
269	10/4/2007 10:00	645871.1875	3434742.7500	2620	
269	10/4/2007 11:00	645918.3750	3434780.5000	2620	
269	10/4/2007 13:00	645481.2500	3435328.7500	2649	NA
269	10/4/2007 14:00	645745.9375	3434593.2500	2610	
269	10/4/2007 15:00	645745.9375	3434593.2500	2610	
269	10/4/2007 16:00	645745.9375	3434593.2500	2610	
269	10/4/2007 17:00	645886.5625	3434780.0000	2629	
269	10/4/2007 18:00	645806.2500	3434834.2500	2640	
269	10/4/2007 19:00	645759.3125	3434778.2500	2620	
269	10/4/2007 20:00	645759.5625	3434759.7500	2616	
269	10/4/2007 21:00	645775.1875	3434778.5000	2610	
269	10/5/2007 6:00	645775.1875	3434778.5000	2610	NA
269	10/5/2007 7:00	645902.6875	3434761.7500	2650	
269	10/5/2007 8:00	645951.6875	3434670.0000	2650	
269	10/5/2007 9:00	639977.1875	3436492.5000	2640	
269	10/5/2007 11:00	635820.9375	3436845.0000	2070	NA
269	10/5/2007 13:00	638703.4375	3435367.2500	2400	NA
269	10/5/2007 14:00	645886.5625	3434780.0000	2620	
269	10/5/2007 15:00	645886.5625	3434780.0000	2640	
269	10/5/2007 16:00	649846.1875	3436054.7500	2740	
269	10/5/2007 17:00	645902.4375	3434780.2500	2620	
269	10/5/2007 18:00	645854.0000	3434835.0000	2640	
269	10/5/2007 19:00	645759.0625	3434796.7500	2640	
269	10/5/2007 20:00	645775.1875	3434778.5000	2620	
269	10/5/2007 21:00	645775.1875	3434778.5000	2615	
269	10/6/2007 6:00	645775.1875	3434778.5000	2615	NA
269	10/6/2007 7:00	645775.1875	3434778.5000	2615	
269	10/6/2007 8:00	645741.8750	3434888.7500	2600	
269	10/6/2007 9:00	645725.9375	3434888.5000	2600	
269	10/6/2007 10:00	643654.2500	3435137.5000	2700	
269	10/7/2007 11:00	636411.5000	3435448.2500	2480	NA
269	10/7/2007 14:00	635957.8750	3436089.2500	2240	NA
269	10/8/2007 13:00	626987.6875	3461050.2500	1720	NA
269	10/8/2007 14:00	641280.7500	3435364.2500	2490	
269	10/8/2007 15:00	645886.5625	3434780.0000	2620	
269	10/8/2007 16:00	645886.5625	3434780.0000	2640	
269	10/8/2007 17:00	645886.5625	3434780.0000	2630	
269	10/8/2007 18:00	645745.9375	3434593.2500	2620	
269	10/8/2007 19:00	645776.5000	3434686.0000	2620	
269	10/8/2007 20:00	645776.5000	3434686.0000	2630	
269	10/8/2007 21:00	645792.6250	3434667.7500	2630	
269	10/9/2007 6:00	645776.5000	3434686.0000	2630	NA
269	10/9/2007 7:00	645730.2500	3434574.5000	2630	
269	10/9/2007 8:00	645746.1875	3434574.7500	2630	
269	10/9/2007 9:00	645746.1875	3434574.7500	2620	
269	10/9/2007 10:00	637992.5000	3436207.7500	2440	
269	10/9/2007 11:00	636092.2500	3436774.5000	2120	
269	10/9/2007 12:00	638877.8125	3440266.0000	2180	
269	10/9/2007 13:00	635083.6875	3434784.5000	2010	
269	10/9/2007 14:00	645914.5625	3435057.5000	2830	
269	10/9/2007 15:00	646396.5000	3437022.7500	2550	
269	10/9/2007 16:00	655175.0000	3439365.2500	1690	
269	10/9/2007 17:00	649972.5000	3439493.5000	1817	
269	10/9/2007 18:00	651670.6250	3437522.0000	1840	
269	10/9/2007 19:00	651654.7500	3437521.7500	1840	
269	10/9/2007 20:00	651654.7500	3437521.7500	1850	
269	10/9/2007 21:00	651654.7500	3437521.7500	1840	
269	10/10/2007 6:00	651654.7500	3437521.7500	1830	NA
269	10/10/2007 7:00	651670.8750	3437503.5000	1830	
269	10/10/2007 8:00	651654.7500	3437521.7500	1830	
269	10/10/2007 9:00	651554.5625	3437853.0000	1820	
269	10/10/2007 10:00	651815.3750	3437413.2500	1730	
269	10/10/2007 12:00	645727.0000	3437124.5000	2561	NA
269	10/10/2007 13:00	640012.6250	3435014.7500	2510	
269	10/10/2007 14:00	645886.5625	3434780.0000	2620	
269	10/10/2007 15:00	645886.3125	3434798.5000	2630	
269	10/10/2007 16:00	645349.9375	3435622.5000	2740	
269	10/10/2007 17:00	645886.5625	3434780.0000	2640	
269	10/10/2007 18:00	645870.3750	3434798.2500	2630	
269	10/10/2007 19:00	645821.9375	3434853.0000	2620	
269	10/10/2007 20:00	645806.0000	3434852.7500	2619	
269	10/10/2007 21:00	645806.0000	3434852.7500	2619	
269	10/11/2007 6:00	645806.0000	3434852.7500	2619	NA
269	10/11/2007 7:00	645821.9375	3434853.0000	2623	
269	10/11/2007 8:00	645725.9375	3434888.5000	2610	
269	10/11/2007 9:00	645710.8125	3434833.0000	2610	
269	10/11/2007 10:00	645902.4375	3434780.2500	2650	
269	10/11/2007 11:00	635417.1250	3436082.2500	2290	
269	10/11/2007 12:00	634978.8750	3434266.0000	2100	
269	10/11/2007 14:00	635834.8750	3435755.0000	2300	NA
269	10/11/2007 15:00	635061.0625	3434063.7500	2300	
269	10/12/2007 13:00	635533.8125	3434420.7500	2380	NA
269	10/12/2007 14:00	646110.5625	3434690.7500	2730	
269	10/12/2007 15:00	645886.5625	3434780.0000	2640	
269	10/12/2007 16:00	645745.9375	3434593.2500	2630	
269	10/12/2007 17:00	645729.7500	3434611.5000	2620	
269	10/12/2007 18:00	645745.9375	3434593.2500	2620	
269	10/12/2007 19:00	645775.1875	3434778.5000	2620	
269	10/12/2007 20:00	645775.1875	3434778.5000	2620	
269	10/12/2007 21:00	645775.1875	3434778.5000	2615	
269	10/13/2007 6:00	645775.1875	3434778.5000	2615	NA
269	10/13/2007 7:00	645760.8125	3434667.2500	2650	
269	10/13/2007 8:00	645776.5000	3434686.0000	2630	
269	10/13/2007 9:00	645776.5000	3434686.0000	2630	
269	10/13/2007 10:00	635955.0000	3436310.7500	2440	
269	10/13/2007 15:00	644646.0625	3434744.5000	2700	NA
269	10/13/2007 16:00	645745.9375	3434593.2500	2620	
269	10/13/2007 17:00	645807.7500	3434723.5000	2630	
269	10/13/2007 18:00	645775.1875	3434778.5000	2615	
269	10/13/2007 19:00	645821.6875	3434871.5000	2620	
269	10/13/2007 20:00	645822.1875	3434834.5000	2620	
269	10/13/2007 21:00	645821.9375	3434853.0000	2623	
269	10/14/2007 6:00	645806.0000	3434852.7500	2619	NA
269	10/14/2007 7:00	645821.9375	3434853.0000	2623	
269	10/14/2007 8:00	645822.1875	3434834.5000	2622	
269	10/14/2007 9:00	645822.1875	3434834.5000	2622	
269	10/14/2007 11:00	641615.4375	3437696.7500	2850	NA
269	10/14/2007 14:00	633944.1875	3433051.7500	2050	NA
269	10/14/2007 15:00	643672.4375	3437318.0000	2620	
269	10/14/2007 17:00	645870.6250	3434779.7500	2627	NA
269	10/14/2007 18:00	645870.6250	3434779.7500	2630	
269	10/14/2007 19:00	645821.6875	3434871.5000	2630	
269	10/14/2007 20:00	645822.1875	3434834.5000	2620	
269	10/14/2007 21:00	645821.9375	3434853.0000	2623	
269	10/15/2007 6:00	645806.0000	3434852.7500	2610	NA
269	10/15/2007 7:00	645821.9375	3434853.0000	2623	
269	10/15/2007 8:00	645822.1875	3434834.5000	2622	
269	10/15/2007 9:00	645821.9375	3434853.0000	2623	
269	10/15/2007 10:00	639275.6875	3436612.7500	2560	
269	10/15/2007 12:00	636360.5625	3440639.7500	1800	NA
269	10/17/2007 13:00	637332.9375	3439229.5000	1900	NA
269	10/17/2007 14:00	645203.9375	3438152.0000	2670	
269	10/17/2007 17:00	646694.3125	3436195.5000	2500	NA
269	10/17/2007 18:00	646791.5625	3436067.5000	2470	
269	10/17/2007 19:00	646775.8750	3436048.7500	2495	
269	10/17/2007 20:00	646791.5625	3436067.5000	2470	
269	10/17/2007 21:00	646791.2500	3436085.7500	2460	
269	10/18/2007 7:00	646791.5625	3436067.5000	2479	NA
269	10/18/2007 8:00	646741.2500	3436251.5000	2460	
269	10/18/2007 9:00	646803.0625	3436381.7500	2440	
269	10/18/2007 10:00	645830.3125	3436553.0000	2740	
269	10/18/2007 14:00	648380.8750	3439581.7500	2420	NA
269	10/18/2007 15:00	651415.1250	3437592.2500	1950	
269	10/18/2007 16:00	651255.3125	3437645.2500	1910	
269	10/18/2007 17:00	651240.1875	3437589.7500	1910	
269	10/19/2007 10:00	651897.0000	3437266.5000	1900	NA
269	10/19/2007 11:00	652394.3750	3440285.5000	1340	
269	10/19/2007 12:00	650987.5000	3439692.5000	1530	
269	10/19/2007 13:00	650373.6875	3439240.5000	1670	
269	10/22/2007 14:00	638915.4375	3436183.0000	2560	NA
269	10/22/2007 15:00	641344.2500	3436566.2500	2510	
269	10/22/2007 16:00	641185.6875	3436527.0000	2520	
269	10/23/2007 11:00	637323.8750	3432559.2500	2540	NA
269	10/24/2007 13:00	639846.3125	3437969.0000	2620	NA
269	10/24/2007 14:00	648310.3125	3437807.0000	2390	
269	10/24/2007 15:00	647962.8750	3436490.2500	2360	
269	10/24/2007 16:00	647946.6875	3436508.5000	2340	
269	10/24/2007 17:00	647946.9375	3436490.0000	2350	
269	10/24/2007 18:00	648120.1250	3436621.7500	2350	
269	10/24/2007 19:00	648215.8125	3436604.5000	2215	
269	10/24/2007 20:00	648167.8125	3436622.5000	2229	
269	10/24/2007 21:00	648216.0625	3436586.0000	2216	
269	10/25/2007 6:00	648231.6875	3436604.7500	2220	NA
269	10/25/2007 7:00	648231.6875	3436604.7500	2206	
269	10/25/2007 8:00	648231.4375	3436623.2500	2210	
269	10/25/2007 9:00	648231.6875	3436604.7500	2210	
269	10/25/2007 10:00	648295.5625	3436587.2500	2210	
269	10/25/2007 16:00	654085.9375	3434415.5000	2240	NA
269	10/25/2007 17:00	656331.1250	3433228.7500	2180	
269	10/25/2007 18:00	656330.8125	3433247.2500	2180	
269	10/25/2007 19:00	656362.9375	3433229.2500	2180	
269	10/25/2007 20:00	656362.9375	3433229.2500	2160	
269	10/25/2007 21:00	656362.9375	3433229.2500	2150	
269	10/26/2007 6:00	657434.1250	3432894.0000	1850	NA
269	10/26/2007 7:00	657433.8750	3432912.5000	1830	
269	10/26/2007 8:00	657449.7500	3432912.7500	1840	
269	10/26/2007 9:00	655777.2500	3433017.2500	2140	
269	10/26/2007 10:00	637156.9375	3435624.2500	2530	
269	10/26/2007 11:00	634979.1250	3434247.5000	2084	
269	10/26/2007 14:00	640846.4375	3441696.2500	2650	NA
269	10/26/2007 15:00	655996.0000	3432207.5000	2390	
269	10/26/2007 16:00	649093.8750	3435249.5000	2760	
269	10/26/2007 19:00	649076.6875	3435341.7500	2430	NA
269	10/27/2007 6:00	649029.0000	3435341.0000	2310	NA
269	10/27/2007 7:00	648998.1875	3435266.7500	2290	
269	10/27/2007 8:00	649013.0625	3435340.7500	2290	
269	10/27/2007 9:00	648982.3125	3435266.5000	2300	
269	10/27/2007 10:00	651367.4375	3437591.5000	1970	
269	10/27/2007 11:00	635225.4375	3434897.2500	2400	
269	10/27/2007 12:00	634978.6875	3434284.5000	2230	
269	10/27/2007 13:00	645902.1875	3434798.7500	2630	
269	10/27/2007 14:00	648500.6875	3435573.7500	2900	
269	10/27/2007 15:00	635010.7500	3434266.2500	2370	
269	10/28/2007 10:00	634963.2500	3434247.2500	2076	NA
269	10/28/2007 11:00	634774.6250	3435316.5000	2340	
269	10/28/2007 12:00	646374.5625	3435156.2500	2870	
269	10/28/2007 14:00	645745.9375	3434593.2500	2620	NA
269	10/28/2007 15:00	645566.1250	3434941.7500	2630	
269	10/28/2007 16:00	645566.1250	3434941.7500	2586	
269	10/28/2007 17:00	645565.8750	3434960.2500	2580	
269	10/28/2007 18:00	645582.0625	3434942.0000	2590	
269	10/28/2007 19:00	645566.1250	3434941.7500	2590	
269	10/28/2007 20:00	645581.7500	3434960.5000	2591	
269	10/29/2007 5:00	645566.1250	3434941.7500	2590	NA
269	10/29/2007 6:00	645565.8750	3434960.2500	2580	
269	10/29/2007 7:00	645581.7500	3434960.5000	2590	
269	10/29/2007 8:00	645566.1250	3434941.7500	2590	
269	10/29/2007 9:00	645886.5625	3434780.0000	2650	
269	10/29/2007 10:00	645776.5000	3434686.0000	2620	
269	10/29/2007 11:00	645934.3125	3434780.5000	2700	
269	10/29/2007 12:00	646903.1250	3436050.5000	3220	
269	10/29/2007 13:00	644885.6875	3434673.7500	2820	
269	10/29/2007 14:00	645902.4375	3434780.2500	2640	
269	10/29/2007 15:00	645902.4375	3434780.2500	2640	
269	10/29/2007 16:00	645901.9375	3434817.0000	2632	
269	10/29/2007 17:00	645806.2500	3434834.2500	2620	
269	10/29/2007 18:00	645806.2500	3434834.2500	2620	
269	10/29/2007 19:00	645790.6250	3434815.5000	2610	
269	10/29/2007 20:00	645806.2500	3434834.2500	2610	
269	10/30/2007 5:00	645806.5000	3434815.7500	2650	NA
269	10/30/2007 6:00	645730.0000	3434593.0000	2650	
269	10/30/2007 7:00	645730.0000	3434593.0000	2640	
269	10/30/2007 8:00	645886.5625	3434780.0000	2630	
269	10/30/2007 9:00	639324.3750	3436539.5000	2730	
269	10/30/2007 10:00	634445.3125	3433686.5000	2390	
269	10/30/2007 11:00	634989.1875	3434709.5000	2090	
269	10/30/2007 14:00	646433.6250	3435489.7500	2810	NA
269	10/30/2007 15:00	645886.5625	3434780.0000	2660	
269	10/30/2007 16:00	645902.4375	3434780.2500	2640	
269	10/30/2007 17:00	645806.2500	3434834.2500	2620	
269	10/30/2007 18:00	645790.3750	3434834.0000	2620	
269	10/30/2007 19:00	645806.5000	3434815.7500	2610	
269	10/30/2007 20:00	645806.2500	3434834.2500	2610	
269	10/31/2007 5:00	645806.5000	3434815.7500	2618	NA
269	10/31/2007 6:00	645806.2500	3434834.2500	2619	
269	10/31/2007 7:00	645806.2500	3434834.2500	2619	
269	10/31/2007 8:00	645741.6250	3434907.2500	2610	
269	10/31/2007 9:00	642039.2500	3435744.0000	2640	
269	10/31/2007 11:00	636175.8125	3436461.5000	2570	NA
269	11/1/2007 11:00	635703.1250	3436104.2500	2430	NA
269	11/1/2007 13:00	635213.7500	3434564.5000	2230	NA
269	11/1/2007 17:00	634008.8750	3430447.5000	2070	NA
269	11/1/2007 18:00	634008.8750	3430447.5000	2070	
269	11/1/2007 19:00	634008.8750	3430447.5000	2070	
269	11/1/2007 20:00	634008.8750	3430447.5000	2060	
269	11/2/2007 5:00	634008.8750	3430447.5000	2060	NA
269	11/2/2007 6:00	634008.8750	3430447.5000	2070	
269	11/2/2007 7:00	634008.8750	3430447.5000	2060	
269	11/2/2007 8:00	634008.8750	3430447.5000	2060	
269	11/2/2007 9:00	634024.7500	3430447.7500	2075	
269	11/2/2007 10:00	636525.1250	3438978.7500	2050	
269	11/2/2007 11:00	634897.5000	3434412.7500	2330	
269	11/3/2007 11:00	635067.5000	3434803.0000	2260	NA
269	11/3/2007 12:00	645083.6250	3435323.2500	2760	
269	11/3/2007 13:00	645902.4375	3434780.2500	2630	
269	11/3/2007 14:00	644107.0000	3435771.7500	2840	
269	11/3/2007 15:00	645886.3125	3434798.5000	2640	
269	11/3/2007 16:00	645870.3750	3434798.2500	2630	
269	11/3/2007 17:00	645806.5000	3434815.7500	2618	
269	11/3/2007 18:00	645790.6250	3434815.5000	2610	
269	11/3/2007 19:00	645806.2500	3434834.2500	2610	
269	11/3/2007 20:00	645806.5000	3434815.7500	2610	
269	11/4/2007 5:00	645806.2500	3434834.2500	2610	NA
269	11/4/2007 6:00	645806.2500	3434834.2500	2610	
269	11/4/2007 7:00	645806.5000	3434815.7500	2610	
269	11/4/2007 8:00	643496.9375	3435006.0000	2570	
269	11/4/2007 9:00	642301.6875	3433973.7500	2580	
